cell_id,day,donor,cell_type,technology
f2a08df90b6c,2,27678,HSC,citeseq
548da52aea0e,2,27678,EryP,citeseq
0aaec9d6bdcc,2,27678,MasP,citeseq
3c4e3c38a60c,2,27678,EryP,citeseq
3280ee90c44e,2,27678,EryP,citeseq
d9786ce02d59,2,27678,HSC,citeseq
9ed32c0a1da2,2,27678,HSC,citeseq
ea71624c8c97,2,27678,HSC,citeseq
358ccfcdb607,2,27678,NeuP,citeseq
f262ae50c05f,2,27678,HSC,citeseq
1b9f4fd5bf2b,2,27678,HSC,citeseq
89d871d5d43d,2,27678,MasP,citeseq
dbbfb9bfe715,2,27678,NeuP,citeseq
3d4f60d6cc84,2,27678,MkP,citeseq
966441781040,2,27678,NeuP,citeseq
77853e5ead39,2,27678,HSC,citeseq
421595263c88,2,27678,HSC,citeseq
c7f2a23d0855,2,27678,HSC,citeseq
29890341f5eb,2,27678,MasP,citeseq
0e0b4a97f0a5,2,27678,HSC,citeseq
9c0988e271bf,2,27678,HSC,citeseq
9893dee72737,2,27678,HSC,citeseq
4809d83d4ced,2,27678,HSC,citeseq
cee0999ffcfc,2,27678,EryP,citeseq
1dfd1adfc4d9,2,27678,HSC,citeseq
6c9e21d05970,2,27678,MasP,citeseq
276b18e757f1,2,27678,HSC,citeseq
d6288936d4a5,2,27678,HSC,citeseq
1aa8a85f1dae,2,27678,NeuP,citeseq
51f3871585b9,2,27678,EryP,citeseq
b4b3c8fde56c,2,27678,HSC,citeseq
d5dca92eaefe,2,27678,EryP,citeseq
fe8eb8dd8f52,2,27678,HSC,citeseq
1dbb9e6d3118,2,27678,MkP,citeseq
ca6595275d1d,2,27678,EryP,citeseq
608e3cb6ed1d,2,27678,EryP,citeseq
7041653ab954,2,27678,EryP,citeseq
e174506caa73,2,27678,HSC,citeseq
11d7c5f5dfa4,2,27678,NeuP,citeseq
01c91f35751d,2,27678,EryP,citeseq
351ef8921015,2,27678,MasP,citeseq
574d70b07a52,2,27678,NeuP,citeseq
7cc335aa038d,2,27678,MkP,citeseq
2b7577b92243,2,27678,EryP,citeseq
0ca4bb1ea1e9,2,27678,EryP,citeseq
207d28b79bf1,2,27678,HSC,citeseq
d6cdb9001d23,2,27678,HSC,citeseq
383ce8a10eea,2,27678,EryP,citeseq
01b7122ee3ba,2,27678,MkP,citeseq
f710392dec61,2,27678,EryP,citeseq
24260fa2728f,2,27678,NeuP,citeseq
ce7a6f985d4c,2,27678,MasP,citeseq
868d0c72d0e4,2,27678,EryP,citeseq
e7a9bc8c53ce,2,27678,MasP,citeseq
2218b5d0bfa2,2,27678,HSC,citeseq
1bb45d82effe,2,27678,HSC,citeseq
998d71802644,2,27678,HSC,citeseq
863e58b57d05,2,27678,MasP,citeseq
d229c2e601cf,2,27678,MasP,citeseq
b13506610658,2,27678,HSC,citeseq
b281093dec5b,2,27678,HSC,citeseq
012d943098ae,2,27678,EryP,citeseq
2d41876eb66e,2,27678,HSC,citeseq
452f339b568a,2,27678,NeuP,citeseq
b0789607357b,2,27678,HSC,citeseq
5b6bfb84c7bc,2,27678,HSC,citeseq
aa89d1184f0a,2,27678,MkP,citeseq
519d78460845,2,27678,HSC,citeseq
cbf81ea7677d,2,27678,HSC,citeseq
717c0ead64af,2,27678,EryP,citeseq
fced2b3eb17d,2,27678,MkP,citeseq
f0d7aea6dab8,2,27678,HSC,citeseq
aeaf128f84d6,2,27678,MasP,citeseq
2dcb3f03a1e0,2,27678,NeuP,citeseq
a69756a44462,2,27678,NeuP,citeseq
400babe50fad,2,27678,HSC,citeseq
812f65ba2007,2,27678,HSC,citeseq
3dba19ca6397,2,27678,HSC,citeseq
2b70b478635e,2,27678,HSC,citeseq
fcd48ae50455,2,27678,EryP,citeseq
654b1390ea1e,2,27678,HSC,citeseq
06b0b9cc17a0,2,27678,HSC,citeseq
e6eaed922e42,2,27678,NeuP,citeseq
10ed71290d7b,2,27678,EryP,citeseq
1f5a5ab348d5,2,27678,HSC,citeseq
f11b8eb3026c,2,27678,EryP,citeseq
a36fe62e59ee,2,27678,EryP,citeseq
2896e85e938c,2,27678,HSC,citeseq
11a5d330a007,2,27678,HSC,citeseq
18152f7b6ad8,2,27678,EryP,citeseq
226b76b8be55,2,27678,HSC,citeseq
99b3d0e4efff,2,27678,MasP,citeseq
5e8e113736a6,2,27678,HSC,citeseq
f49e89c65bd6,2,27678,EryP,citeseq
ada02be7c736,2,27678,HSC,citeseq
aaa19d16d58f,2,27678,EryP,citeseq
e68bf5c2dd81,2,27678,HSC,citeseq
9c6df831d0b7,2,27678,HSC,citeseq
83491194c9c4,2,27678,HSC,citeseq
1ae2bbb3f9cb,2,27678,NeuP,citeseq
d66f3cce37f9,2,27678,NeuP,citeseq
10e0b85f0e28,2,27678,HSC,citeseq
cfe57bf85467,2,27678,HSC,citeseq
e011324c4e25,2,27678,HSC,citeseq
08ce6ab8fe58,2,27678,EryP,citeseq
9ede8fba04ce,2,27678,EryP,citeseq
906a07154be8,2,27678,HSC,citeseq
471c6847d186,2,27678,HSC,citeseq
316db612c7ee,2,27678,MkP,citeseq
f2c344a1c847,2,27678,HSC,citeseq
437e53fadec1,2,27678,NeuP,citeseq
381d469cac6f,2,27678,HSC,citeseq
c69a5ff197bf,2,27678,MasP,citeseq
0791e3c56209,2,27678,MasP,citeseq
603427d68246,2,27678,HSC,citeseq
4592d1ebf10c,2,27678,EryP,citeseq
bbe39a9e42ef,2,27678,HSC,citeseq
1043966795d4,2,27678,EryP,citeseq
9974a5bb2181,2,27678,NeuP,citeseq
cc8fa3dfc6b3,2,27678,HSC,citeseq
51b0adb61552,2,27678,EryP,citeseq
886bae07445a,2,27678,EryP,citeseq
b006befdd266,2,27678,HSC,citeseq
b4962e17468d,2,27678,MoP,citeseq
6e37bd70c909,2,27678,EryP,citeseq
c38f3348f1ac,2,27678,MasP,citeseq
cddb9217cec7,2,27678,HSC,citeseq
9e641268b9b7,2,27678,HSC,citeseq
aefb67f41df1,2,27678,NeuP,citeseq
765a9ce6bc24,2,27678,HSC,citeseq
a5c3e9540266,2,27678,NeuP,citeseq
6a62a4b28da0,2,27678,NeuP,citeseq
f96e193299d1,2,27678,EryP,citeseq
f0abb403647a,2,27678,HSC,citeseq
7340dfd86317,2,27678,HSC,citeseq
67ee4e1aaa10,2,27678,EryP,citeseq
40ef7d94c720,2,27678,NeuP,citeseq
ba8c44fbb5f1,2,27678,NeuP,citeseq
ce48f2ffb5ba,2,27678,HSC,citeseq
588edd7360f6,2,27678,EryP,citeseq
03df09453cf0,2,27678,NeuP,citeseq
e4cf0aa93ead,2,27678,EryP,citeseq
23e3babe2650,2,27678,HSC,citeseq
368bf6031ce3,2,27678,HSC,citeseq
8ca666d68f15,2,27678,NeuP,citeseq
2815af3d0612,2,27678,HSC,citeseq
42baaa88bdcd,2,27678,HSC,citeseq
fe33d2cd3253,2,27678,HSC,citeseq
93e57da685d4,2,27678,HSC,citeseq
f3433064fda1,2,27678,HSC,citeseq
437d5b9024a0,2,27678,HSC,citeseq
0fdc6f36da16,2,27678,NeuP,citeseq
fb7a8c182fc5,2,27678,HSC,citeseq
ed9638fc67ee,2,27678,NeuP,citeseq
72155f0ec30f,2,27678,MasP,citeseq
916ebacc2cf7,2,27678,EryP,citeseq
e7cf891e29bd,2,27678,HSC,citeseq
8dc8cb032498,2,27678,EryP,citeseq
6b687e820d6b,2,27678,MasP,citeseq
162651ce41e5,2,27678,MkP,citeseq
463f460f55e7,2,27678,MkP,citeseq
d1726db95be0,2,27678,HSC,citeseq
78ceaaca25d4,2,27678,NeuP,citeseq
b190b370aed0,2,27678,HSC,citeseq
d8dd61f9224e,2,27678,HSC,citeseq
0ba6c6aa9f0b,2,27678,MasP,citeseq
7bc17f147cbd,2,27678,HSC,citeseq
6b3b98e66ec3,2,27678,NeuP,citeseq
4de3f6f0aba7,2,27678,HSC,citeseq
38f9e5a76442,2,27678,HSC,citeseq
cdea1c6e3dd4,2,27678,MasP,citeseq
f448d7ac7dd9,2,27678,MkP,citeseq
73a3d3640636,2,27678,EryP,citeseq
9ad11ea489d0,2,27678,HSC,citeseq
48a619379f50,2,27678,NeuP,citeseq
5d3d2d5a8870,2,27678,EryP,citeseq
7a4401b8b87d,2,27678,NeuP,citeseq
c76a854bf4f3,2,27678,HSC,citeseq
2b37b20fcc13,2,27678,HSC,citeseq
7b59b67f3976,2,27678,EryP,citeseq
a9c8f782131b,2,27678,HSC,citeseq
8ef56b30a315,2,27678,HSC,citeseq
07ebeaeb86ac,2,27678,HSC,citeseq
25f97c16f63f,2,27678,NeuP,citeseq
7b4e72dd2ff8,2,27678,MasP,citeseq
108d4220567b,2,27678,HSC,citeseq
c9ee43181b2d,2,27678,HSC,citeseq
15bfd10eb2c4,2,27678,EryP,citeseq
0e43bbee7b19,2,27678,EryP,citeseq
31805008663a,2,27678,HSC,citeseq
cd2cd7ca378e,2,27678,MkP,citeseq
d375fd7fe6bf,2,27678,NeuP,citeseq
9c7943addd86,2,27678,EryP,citeseq
585be969b5c6,2,27678,NeuP,citeseq
9207747c9280,2,27678,HSC,citeseq
646abc6a5de1,2,27678,HSC,citeseq
25d6deaaa6d8,2,27678,NeuP,citeseq
2a7a1d7563f7,2,27678,NeuP,citeseq
b5d216b7996d,2,27678,HSC,citeseq
dc26a88e0a8d,2,27678,HSC,citeseq
add0213b72bf,2,27678,MkP,citeseq
94389d90a13f,2,27678,EryP,citeseq
994c71adb27f,2,27678,NeuP,citeseq
c37a5b787865,2,27678,HSC,citeseq
7db390ec9d65,2,27678,HSC,citeseq
277f34bbe1ed,2,27678,MasP,citeseq
43da62757168,2,27678,EryP,citeseq
68a9634f852a,2,27678,MasP,citeseq
888cdf3484aa,2,27678,EryP,citeseq
a6ee0f9e741a,2,27678,HSC,citeseq
167d30455168,2,27678,EryP,citeseq
c2e41883965a,2,27678,EryP,citeseq
8bdf17aff307,2,27678,HSC,citeseq
79fc11bdae61,2,27678,HSC,citeseq
893ab76ea817,2,27678,HSC,citeseq
80a72f9c1970,2,27678,HSC,citeseq
ff3c8c3ea42a,2,27678,HSC,citeseq
18b7d083134c,2,27678,NeuP,citeseq
5c33c92375be,2,27678,MkP,citeseq
c33e22002fcd,2,27678,HSC,citeseq
dbf8221bc8b4,2,27678,EryP,citeseq
9fa7a0dc2d48,2,27678,NeuP,citeseq
da0682ab4bed,2,27678,HSC,citeseq
a5c55f48bc9b,2,27678,HSC,citeseq
76d60aafcbdd,2,27678,HSC,citeseq
496a23496fc6,2,27678,MkP,citeseq
a9b94aa57a33,2,27678,HSC,citeseq
e57b666908b2,2,27678,HSC,citeseq
a7d0cb1d1642,2,27678,HSC,citeseq
10a3c312df69,2,27678,HSC,citeseq
6a5b176632ae,2,27678,HSC,citeseq
6fbd308b9796,2,27678,MasP,citeseq
43ea9c085ef5,2,27678,HSC,citeseq
bbf8cd56aed7,2,27678,NeuP,citeseq
5d4bd14d3891,2,27678,EryP,citeseq
e96edb4a3463,2,27678,NeuP,citeseq
cc19b4afa3d4,2,27678,HSC,citeseq
2947747d59be,2,27678,NeuP,citeseq
731e10ed3adf,2,27678,HSC,citeseq
dc2e594fd036,2,27678,HSC,citeseq
467c6bf1fcf6,2,27678,MkP,citeseq
4f7b09a21b5e,2,27678,EryP,citeseq
d32c2b15898c,2,27678,MasP,citeseq
ddcf1ceeab87,2,27678,NeuP,citeseq
6bbdc35345aa,2,27678,HSC,citeseq
78e8cf9b48be,2,27678,HSC,citeseq
7f3b3a6db2c3,2,27678,NeuP,citeseq
f0b0cbf3569b,2,27678,MkP,citeseq
4657374b146e,2,27678,HSC,citeseq
a4205b99d8ab,2,27678,HSC,citeseq
e9407da69366,2,27678,HSC,citeseq
4ec15046df34,2,27678,MasP,citeseq
13bc310706f9,2,27678,HSC,citeseq
9974427caad6,2,27678,NeuP,citeseq
696e299b783b,2,27678,EryP,citeseq
3ed0f289dccb,2,27678,EryP,citeseq
e8dc7e3e17ce,2,27678,NeuP,citeseq
81be47c1afef,2,27678,HSC,citeseq
8435ce001c54,2,27678,HSC,citeseq
a49c9bc3954b,2,27678,MasP,citeseq
17805f111bf7,2,27678,HSC,citeseq
d92afd4ec034,2,27678,HSC,citeseq
85212cf10ec2,2,27678,EryP,citeseq
9469634df98d,2,27678,EryP,citeseq
b9b5b743c09a,2,27678,HSC,citeseq
12689a238de2,2,27678,HSC,citeseq
004444fce997,2,27678,HSC,citeseq
25e34379fa23,2,27678,EryP,citeseq
1c84132cc3a3,2,27678,MasP,citeseq
f4d95db33dc2,2,27678,HSC,citeseq
ce7eefac73f9,2,27678,NeuP,citeseq
05bbce084c5c,2,27678,MkP,citeseq
d389b038906f,2,27678,HSC,citeseq
bd206e1d7aab,2,27678,EryP,citeseq
1320f8bfc8ce,2,27678,HSC,citeseq
633e9616cfd7,2,27678,HSC,citeseq
bae31e45a4f5,2,27678,HSC,citeseq
4e81809c4744,2,27678,MkP,citeseq
823084233fd2,2,27678,EryP,citeseq
fd9000f6e603,2,27678,EryP,citeseq
18f8bd20ba98,2,27678,MkP,citeseq
5ccfeb094630,2,27678,MasP,citeseq
81ee816022c5,2,27678,HSC,citeseq
695ed435ee91,2,27678,MkP,citeseq
a06ed2f0b9b2,2,27678,MasP,citeseq
11467578ec64,2,27678,EryP,citeseq
8d42050a7c18,2,27678,NeuP,citeseq
249ca23733a4,2,27678,MasP,citeseq
b7a98bc984bc,2,27678,MkP,citeseq
697445c3352b,2,27678,EryP,citeseq
bcff7adfaa30,2,27678,HSC,citeseq
342c04a94f94,2,27678,HSC,citeseq
9a4da26d1430,2,27678,EryP,citeseq
2cd64bcc5bcb,2,27678,HSC,citeseq
3d5e39f4e2c8,2,27678,HSC,citeseq
eb32f9f872a8,2,27678,NeuP,citeseq
bd005e99b921,2,27678,EryP,citeseq
b0b1cf34f0fa,2,27678,EryP,citeseq
5b5c334fdf42,2,27678,HSC,citeseq
56cd7eb5f593,2,27678,EryP,citeseq
56d86af8ef65,2,27678,NeuP,citeseq
f651c5b3b1cd,2,27678,HSC,citeseq
29b865701982,2,27678,EryP,citeseq
e6b94a67100b,2,27678,HSC,citeseq
8631c0c30a67,2,27678,MkP,citeseq
8928951199f3,2,27678,HSC,citeseq
df38aadb04b8,2,27678,HSC,citeseq
ddbf19aa7477,2,27678,HSC,citeseq
6739726e3e9e,2,27678,NeuP,citeseq
e0a34a0c7e14,2,27678,EryP,citeseq
be7af613aa9d,2,27678,EryP,citeseq
631338cb52d8,2,27678,HSC,citeseq
396d9a9c6b4b,2,27678,MkP,citeseq
9074abaaee1b,2,27678,MasP,citeseq
2ff8113378b0,2,27678,EryP,citeseq
4ccfc8845559,2,27678,MasP,citeseq
a29bc85b10fc,2,27678,EryP,citeseq
834f155e1989,2,27678,MkP,citeseq
28dab471c57f,2,27678,MkP,citeseq
b9169945b50f,2,27678,EryP,citeseq
0bd28f420e59,2,27678,EryP,citeseq
25a41e7eb20a,2,27678,NeuP,citeseq
dc9ff05d9662,2,27678,EryP,citeseq
cbfa4062c184,2,27678,EryP,citeseq
a4a2ca3fa48b,2,27678,EryP,citeseq
25c0bd6d70a6,2,27678,HSC,citeseq
38319e27be79,2,27678,EryP,citeseq
0bae9c914ca0,2,27678,MkP,citeseq
b68137e3f9be,2,27678,MasP,citeseq
64a29102e673,2,27678,HSC,citeseq
30b89b79fbf0,2,27678,HSC,citeseq
ce1e4039a9fb,2,27678,HSC,citeseq
afb6f2ccb20b,2,27678,EryP,citeseq
056c2127e0f7,2,27678,HSC,citeseq
e77ba74450d0,2,27678,HSC,citeseq
58b602ae5731,2,27678,EryP,citeseq
ae4b9ce5564a,2,27678,EryP,citeseq
75374a974ec0,2,27678,EryP,citeseq
8f1a36438c91,2,27678,NeuP,citeseq
33039faefaf8,2,27678,EryP,citeseq
dd9377d80085,2,27678,NeuP,citeseq
9d6816dc683f,2,27678,EryP,citeseq
91ec6dc4ea13,2,27678,HSC,citeseq
900c596a235e,2,27678,HSC,citeseq
bb51b03ff946,2,27678,EryP,citeseq
79b35a33a6cc,2,27678,MkP,citeseq
58529f587400,2,27678,HSC,citeseq
6044fa996185,2,27678,HSC,citeseq
21687a9fc10d,2,27678,HSC,citeseq
710b7d61162c,2,27678,HSC,citeseq
8843932db39c,2,27678,HSC,citeseq
b23509c452f6,2,27678,MkP,citeseq
42897fcc92d5,2,27678,NeuP,citeseq
126a27a22dcd,2,27678,HSC,citeseq
9cab66b09be7,2,27678,MasP,citeseq
1f6415b2ec5f,2,27678,EryP,citeseq
23b23c9efc40,2,27678,HSC,citeseq
0ccf1cb3a80c,2,27678,HSC,citeseq
ef30ebb5c2b3,2,27678,NeuP,citeseq
f4c1cb1eeec6,2,27678,EryP,citeseq
806295f6e393,2,27678,EryP,citeseq
3ce5d2b9f927,2,27678,HSC,citeseq
7271ba83f79b,2,27678,EryP,citeseq
789f2857f87b,2,27678,NeuP,citeseq
197a597eb879,2,27678,HSC,citeseq
22be5b2e3960,2,27678,EryP,citeseq
eca84978ae36,2,27678,HSC,citeseq
b3185f3dc390,2,27678,NeuP,citeseq
3f7d145a6da9,2,27678,NeuP,citeseq
fe03a2f8e824,2,27678,NeuP,citeseq
e290e91a9490,2,27678,EryP,citeseq
dc49eca71a7b,2,27678,HSC,citeseq
7e3e62a4e137,2,27678,HSC,citeseq
7649d14a1061,2,27678,HSC,citeseq
edd396b26f37,2,27678,HSC,citeseq
4f6bc1498051,2,27678,EryP,citeseq
58f3556ebefd,2,27678,EryP,citeseq
33dfa8c5a00f,2,27678,HSC,citeseq
361def202313,2,27678,HSC,citeseq
ba918830c617,2,27678,HSC,citeseq
419d3bff27c3,2,27678,EryP,citeseq
99e11d5dabc0,2,27678,HSC,citeseq
aeead814b15f,2,27678,MasP,citeseq
7a410adeb9aa,2,27678,EryP,citeseq
6845c7d4ac0f,2,27678,MkP,citeseq
12eb322eb8cd,2,27678,HSC,citeseq
31415ff6625f,2,27678,HSC,citeseq
0629c67b8c3d,2,27678,HSC,citeseq
604177b04a1a,2,27678,NeuP,citeseq
5774bb4edef1,2,27678,MasP,citeseq
28f6b04a9231,2,27678,HSC,citeseq
1163c94d96ff,2,27678,HSC,citeseq
d5fbd352561c,2,27678,EryP,citeseq
40600bd0e576,2,27678,MasP,citeseq
20f010b43208,2,27678,HSC,citeseq
79f334859267,2,27678,NeuP,citeseq
918b908b3c9b,2,27678,HSC,citeseq
8f048b2ee633,2,27678,HSC,citeseq
3db0eae29012,2,27678,EryP,citeseq
6b77c4658444,2,27678,MkP,citeseq
89021c48c8b7,2,27678,HSC,citeseq
3a634aa6cb56,2,27678,HSC,citeseq
31825444f24e,2,27678,HSC,citeseq
b4457434cb8a,2,27678,EryP,citeseq
6c050469dd3d,2,27678,MkP,citeseq
53529b0e2a75,2,27678,HSC,citeseq
2e421a8e3ab7,2,27678,HSC,citeseq
240b35798641,2,27678,HSC,citeseq
8e7420334985,2,27678,EryP,citeseq
94d261c9e767,2,27678,EryP,citeseq
94ce355a6e58,2,27678,MkP,citeseq
a3572450c70c,2,27678,MasP,citeseq
ffc47e096377,2,27678,HSC,citeseq
b15d33b9d37e,2,27678,HSC,citeseq
dd0bc80d9cdf,2,27678,HSC,citeseq
952d74e72254,2,27678,MasP,citeseq
4a9c71e9c893,2,27678,HSC,citeseq
c9987fdacd48,2,27678,EryP,citeseq
9fdf9626956c,2,27678,EryP,citeseq
f76078d8dae3,2,27678,EryP,citeseq
51c5e12826c9,2,27678,HSC,citeseq
72fd22809654,2,27678,EryP,citeseq
60adbd67f63f,2,27678,HSC,citeseq
2d55e76ae293,2,27678,HSC,citeseq
d6f52caf6cde,2,27678,EryP,citeseq
c6e0fad8cfff,2,27678,HSC,citeseq
9742ae64be30,2,27678,EryP,citeseq
6d37c94d9234,2,27678,NeuP,citeseq
2357e035b61c,2,27678,HSC,citeseq
06ee557a3ee6,2,27678,HSC,citeseq
a443cbc87a06,2,27678,EryP,citeseq
08cfa1281512,2,27678,HSC,citeseq
f97b08b6377d,2,27678,EryP,citeseq
39e05807c0bf,2,27678,EryP,citeseq
07db8f13905a,2,27678,NeuP,citeseq
cfcd087d0341,2,27678,HSC,citeseq
88641a51a7ba,2,27678,HSC,citeseq
7a87bedf10e7,2,27678,EryP,citeseq
b242939c0833,2,27678,NeuP,citeseq
209b0d99956c,2,27678,HSC,citeseq
271e50986387,2,27678,HSC,citeseq
60a8edc16a3f,2,27678,MasP,citeseq
98a5a8eaf772,2,27678,MkP,citeseq
0c0b6e87b454,2,27678,MasP,citeseq
f11a6916d3e7,2,27678,MkP,citeseq
a63775d95827,2,27678,HSC,citeseq
83d6ec481fec,2,27678,HSC,citeseq
5971cc302dad,2,27678,HSC,citeseq
fecb52b135f2,2,27678,HSC,citeseq
06b892909ceb,2,27678,HSC,citeseq
b2ce5d3bd112,2,27678,EryP,citeseq
7805b93c5e66,2,27678,EryP,citeseq
c9afeecf1433,2,27678,HSC,citeseq
c92584bfb238,2,27678,MkP,citeseq
0351480959c0,2,27678,HSC,citeseq
3134106d08a0,2,27678,MasP,citeseq
953449cc7379,2,27678,EryP,citeseq
64818caf236c,2,27678,NeuP,citeseq
019afb86c1a2,2,27678,HSC,citeseq
abecd96b1276,2,27678,EryP,citeseq
430b4cb5a95a,2,27678,HSC,citeseq
c3bc948633b5,2,27678,NeuP,citeseq
65be8f15d873,2,27678,NeuP,citeseq
4f3f72c10113,2,27678,HSC,citeseq
f4b11e0576b6,2,27678,EryP,citeseq
a3cc2faf0437,2,27678,HSC,citeseq
dc73fa3a0edb,2,27678,EryP,citeseq
7f0bccfa2a27,2,27678,EryP,citeseq
75da37f4b25f,2,27678,EryP,citeseq
6e4c43c13ed3,2,27678,HSC,citeseq
26c26c16c166,2,27678,HSC,citeseq
3c44e36b7cd1,2,27678,MkP,citeseq
a43a57d7c4b2,2,27678,EryP,citeseq
1722ea8b425e,2,27678,MasP,citeseq
df62a13cb3fa,2,27678,HSC,citeseq
cc5346d1de63,2,27678,HSC,citeseq
379368bc2a18,2,27678,NeuP,citeseq
d36335dd811b,2,27678,HSC,citeseq
93439d1fe0ad,2,27678,EryP,citeseq
46b3b4d4ad28,2,27678,HSC,citeseq
2f0cb7cb5062,2,27678,HSC,citeseq
db9ebd2ae0f3,2,27678,HSC,citeseq
909a1771d58d,2,27678,HSC,citeseq
f9e4f99ef867,2,27678,HSC,citeseq
4be2ef2ac127,2,27678,MasP,citeseq
22e813ede919,2,27678,HSC,citeseq
e28237c069ba,2,27678,MasP,citeseq
9af4eb4898e7,2,27678,HSC,citeseq
6c1cb54f6e64,2,27678,NeuP,citeseq
37ce784e0f46,2,27678,NeuP,citeseq
86d77970c378,2,27678,HSC,citeseq
c9207dc59fea,2,27678,HSC,citeseq
43c159cb8435,2,27678,HSC,citeseq
bbf135f75afc,2,27678,EryP,citeseq
63ed770df6a5,2,27678,HSC,citeseq
f278187b6dcf,2,27678,MkP,citeseq
8236283bdafe,2,27678,HSC,citeseq
856e48946700,2,27678,HSC,citeseq
82dbad3add12,2,27678,EryP,citeseq
6c118b266921,2,27678,MasP,citeseq
715574529754,2,27678,MkP,citeseq
64e59ad6565e,2,27678,HSC,citeseq
07b87d7b1485,2,27678,HSC,citeseq
8c7df5d86d6d,2,27678,EryP,citeseq
5c8c187d6126,2,27678,MasP,citeseq
8e92201a840b,2,27678,EryP,citeseq
ce80514ebdec,2,27678,HSC,citeseq
f78eee79f4a6,2,27678,MasP,citeseq
f41e48dfbbe5,2,27678,MkP,citeseq
3e0a829159c0,2,27678,HSC,citeseq
6d48d9ade922,2,27678,NeuP,citeseq
ff4d0554c995,2,27678,NeuP,citeseq
cd1c19b5dfa2,2,27678,EryP,citeseq
8106a857e5be,2,27678,HSC,citeseq
8a46e37bcee9,2,27678,NeuP,citeseq
dd94974dab41,2,27678,NeuP,citeseq
0134374cffd9,2,27678,HSC,citeseq
3bfe24c1c2b9,2,27678,HSC,citeseq
d79a8b9b453a,2,27678,NeuP,citeseq
ff51435be856,2,27678,EryP,citeseq
421c9276c636,2,27678,NeuP,citeseq
ac6dbabc2dd0,2,27678,EryP,citeseq
0e6c9ec63b84,2,27678,MkP,citeseq
3da59f280053,2,27678,HSC,citeseq
d74cd23a6594,2,27678,HSC,citeseq
7fcb52e4a635,2,27678,HSC,citeseq
456d34e07e38,2,27678,EryP,citeseq
149017fb3da7,2,27678,EryP,citeseq
e20f0cacd552,2,27678,HSC,citeseq
310583587433,2,27678,EryP,citeseq
86d4bc4b84fe,2,27678,EryP,citeseq
374f4258b54c,2,27678,HSC,citeseq
60aeeec39872,2,27678,HSC,citeseq
177e55abbb6d,2,27678,EryP,citeseq
b5965b73dd5a,2,27678,HSC,citeseq
a6b1beb33c2f,2,27678,EryP,citeseq
b6ad17949f26,2,27678,EryP,citeseq
720060ab5d73,2,27678,MasP,citeseq
771dc913be70,2,27678,NeuP,citeseq
52462a330776,2,27678,NeuP,citeseq
b0c723747cd5,2,27678,EryP,citeseq
9fa802176c45,2,27678,HSC,citeseq
f17473aec2a3,2,27678,MkP,citeseq
3ad80369da2d,2,27678,HSC,citeseq
1cf74f88cb7d,2,27678,HSC,citeseq
24cf1171e7cb,2,27678,HSC,citeseq
1a1d02a4b72b,2,27678,MasP,citeseq
7c6d20e228a2,2,27678,NeuP,citeseq
8b8ff02526e9,2,27678,HSC,citeseq
6dc267cec3ed,2,27678,EryP,citeseq
b04373da55cf,2,27678,HSC,citeseq
c940047e6f83,2,27678,NeuP,citeseq
57f2d03ef436,2,27678,HSC,citeseq
5b2e40ce174d,2,27678,EryP,citeseq
18657d58c720,2,27678,HSC,citeseq
7dcdf84b25ad,2,27678,EryP,citeseq
183efdf02d2d,2,27678,HSC,citeseq
90add2b3d9e1,2,27678,HSC,citeseq
302f409ffdf7,2,27678,HSC,citeseq
0b5ee946312c,2,27678,HSC,citeseq
cc7c699b78b8,2,27678,NeuP,citeseq
41d86ee25a30,2,27678,MkP,citeseq
5971934a3cbb,2,27678,EryP,citeseq
eab8c34dc74f,2,27678,HSC,citeseq
3bdcacf878c1,2,27678,MkP,citeseq
3fa9bd9ccf2d,2,27678,EryP,citeseq
79ae6cb0685a,2,27678,MkP,citeseq
1b1730ae3d7e,2,27678,HSC,citeseq
01ab84238fc3,2,27678,HSC,citeseq
0fde3b5234de,2,27678,EryP,citeseq
eb82b62e9871,2,27678,HSC,citeseq
8cbedacf007c,2,27678,EryP,citeseq
22a1fde1f6cf,2,27678,MasP,citeseq
4a9e83c8f4f3,2,27678,HSC,citeseq
662e5b0be46b,2,27678,NeuP,citeseq
af5b0f6c1e6f,2,27678,HSC,citeseq
2ca757e54f2f,2,27678,MoP,citeseq
43303172300d,2,27678,MkP,citeseq
9070de469957,2,27678,HSC,citeseq
5c7ebea5c5a0,2,27678,HSC,citeseq
afff109f9108,2,27678,MasP,citeseq
42a9a78a2e0c,2,27678,HSC,citeseq
7c89f513bfd9,2,27678,MkP,citeseq
8b5695e45511,2,27678,MasP,citeseq
14d2c6e59610,2,27678,HSC,citeseq
d9650052896a,2,27678,HSC,citeseq
09af246d2324,2,27678,HSC,citeseq
0fc8258c1104,2,27678,NeuP,citeseq
0a66f1260cab,2,27678,HSC,citeseq
64a7b8a754d9,2,27678,MasP,citeseq
1b545e806182,2,27678,MasP,citeseq
f5e355a0b9a8,2,27678,NeuP,citeseq
c25f1d174fac,2,27678,MkP,citeseq
55631d7959ad,2,27678,EryP,citeseq
f379655f724d,2,27678,NeuP,citeseq
c95ea598960f,2,27678,NeuP,citeseq
15b146465d59,2,27678,EryP,citeseq
63a27fbfa47f,2,27678,EryP,citeseq
249069d80efa,2,27678,HSC,citeseq
9b89aea9834b,2,27678,HSC,citeseq
15c365c66798,2,27678,EryP,citeseq
